lat,lon,name
7.0685382,125.6058463,Davao Lounge
15.3194851,102.4348722,
14.8104931,100.5688326,
12.8633493,100.8942995,Mabasettee Seafood
12.8650836,100.8933831,Suttangrak
12.8653063,100.8932248,Peesae Seafood
12.8661262,100.8927355,Rimini
12.8704533,100.8900508,คุณอันซีฟู้ด Khun Aun Seafood
12.8729131,100.8885255,Cafe de Beach
12.8742562,100.8874684,Cafe Le Mar
12.8774916,100.8861679,Cafe Jomtien
14.5564216,121.0196853,Sisig Society
14.5568279,121.0190858,Tokyo Tokyo To Go
14.5519308,121.0134348,Andoks
14.5523362,121.0139058,Sinangag Express
14.5512808,121.014132,Amici
7.1065562,125.6462822,Hagar's Place
7.0653144,125.6061958,Panadero
14.5607193,121.0151705,Yellow Cab Pizza Co.
7.0776217,125.5823002,Karlyn's
14.1688759,121.243973,Chino's
15.7982411,120.9945365,Magellan's Garden Grill & Restobar
15.7979512,120.9944379,Marquez Restaurant
14.5499486,121.0231264,Tachibana Izakaya Robota
14.5488223,121.0246726,Isshin
14.5491344,121.0243714,Yakiniku sakura
7.0685062,125.6063446,Golden Brown
14.5507701,121.0194017,Azuthai
14.5507663,121.019462,Tsukiji
14.550781,121.0192784,Cirkulo
14.5535838,121.0140003,Kikufuji
14.5529174,121.0139412,Shakey's
7.0566561,125.600225,Pia's Cafe
14.6215018,121.0228418,Pancake House
7.0677861,125.6072688,Dencio's
7.013714,125.4961118,Starburst Hardware
7.0137198,125.4963565,Mars Agri Business
7.0993878,125.6149135,Bulls
14.5601411,121.0244599,121 Grill and Restaurant
14.5590095,121.0221964,Apartment 1B
14.5591982,121.0218999,Cafe Alfonso
14.5591836,121.0218078,Gonzo Grill and Restaurant
14.5591437,121.0215931,North Park
14.5596088,121.020453,Bento box
14.5601263,121.0201529,KFC
11.0046062,124.611461,Lugaw Ni Bossing
11.0034221,124.6099014,Andoks
7.079056,125.545776,Gutierrez Catering & Function House
15.4756638,120.5964408,Matutina's
16.224834,120.47185,Cafe Margarita
16.579616,120.315185,Natalna
15.1345659,120.5876511,Perfect Loaf
14.6225218,121.0569605,Bellini's
7.0503903,125.5884284,Mandarin
7.0492608,125.5881481,Mang Inasal
7.050308,125.5881501,Bigby's Cafe
7.05019,125.5877853,Pizza Hut
7.0501316,125.5876012,Yellow Cab
7.0502585,125.5880222,Greenwich
7.0783874,125.6142696,Mandarin
14.5479065,121.0143254,Lucky Rainbow
14.5659569,121.0087738,Patpat's Kansi
14.5497968,121.0543336,Conti's
14.5784728,120.9872263,Gary's Restaurant
14.578872,120.9819871,Hizon's
14.6015023,120.977132,LGA Froglegs
14.640999,121.0264288,Mister Kebab
14.2294289,120.9707471,LZM Restaurant
18.7807762,99.0005829,The Whole Earth
11.575649,104.9259073,
11.5690019,104.9301587,
